run_name,index,row,matrix,success,mass,log10_mass,V_core,V_edema,log10_V_core,log10_V_edema,r95_core,r95_edema,centroid_drift,R_g,anisotropy,log10_anisotropy,wm_fraction,n_core,n_edema,voxel_volume,final_time,n_steps,wall_time_s,cavity_volume_mm3,dose_volume_mm3
r3622_AB-rho,54331,3622,AB:rho,True,1.0590017438051005,0.02489667523903281,0.0,0.0,0.0,0.0,0.0,0.0,1.7961332169872815,13.455236471866224,1.854479747865965,0.26822209491020255,0.5846104144002694,0,0,1.0,319.6278255720355,985,1.6609454527497292,0.0,0.0
r3622_AB-white_matter_diffusivity,54332,3622,AB:white_matter_diffusivity,True,1006633.0175478121,6.002871171147206,987297.0,1093207.0,5.994448257251205,6.038702801161076,103.0824912388132,108.72442227944924,49.005935714670876,51.319475805442934,1.9945547883189516,0.29984597042163613,0.4237966822118733,987297,1093207,1.0,319.48940741210396,3037,4.084838591516018,0.0,0.0
r3622_AB-diffusivity_ratio,54333,3622,AB:diffusivity_ratio,True,351120.0275098744,5.545455601863421,340275.0,383479.0,5.531831318960248,5.583742718699248,53.60970061472084,56.68333088307355,18.717564885462163,35.793671834404364,2.0167635889057274,0.3046549918908862,0.38438695195558253,340275,383479,1.0,319.6278255720355,985,2.2268686667084694,0.0,0.0
r3622_AB-resection_time,54334,3622,AB:resection_time,True,212328.43181308417,5.327008152210191,204036.0,231442.0,5.309708929380695,5.364444050068727,52.478567053607705,55.154328932550705,19.7173633269897,30.39718365891012,1.3649960919873432,0.13513140798427545,0.4695803734579547,204036,231442,1.0,330.2218648543551,935,2.243411123752594,0.0,0.0
r3622_AB-chemo_kill_rate,54335,3622,AB:chemo_kill_rate,True,207934.51074512434,5.317926574864637,199143.0,225788.0,5.299167226104897,5.353702780123635,51.97114584074513,54.59853477887479,19.44224980069182,30.123076704056665,1.3452779842733005,0.12881203494195972,0.469002392758297,199143,225788,1.0,319.6278255720355,985,2.5380556359887123,0.0,0.0
r3622_AB-chemo_decay_rate,54336,3622,AB:chemo_decay_rate,True,176745.6872534246,5.247348825439852,169775.0,194176.0,5.229876297190339,5.288197787031107,48.590122453025366,51.51698748956503,18.082802608105666,28.613040704283197,1.2479901835470761,0.09621116928221966,0.46648713746953063,169775,194176,1.0,319.6278255720355,985,1.7384882792830467,0.0,0.0
r3622_AB-rt_alpha,54337,3622,AB:rt_alpha,True,194535.98102986015,5.288999939427897,186311.0,212241.0,5.270240827875023,5.3268313294397425,50.566787519082126,53.34791467339656,18.884146578046874,29.489907808308185,1.2982370629220448,0.11335400349543027,0.4676848502927198,186311,212241,1.0,319.6278255720355,985,1.6808247715234756,0.0,0.0
r3622_AB-rt_alpha_beta_ratio,54338,3622,AB:rt_alpha_beta_ratio,True,194535.98102986015,5.288999939427897,186311.0,212241.0,5.270240827875023,5.3268313294397425,50.566787519082126,53.34791467339656,18.884146578046874,29.489907808308185,1.2982370629220448,0.11335400349543027,0.4676848502927198,186311,212241,1.0,319.6278255720355,985,1.7269668951630592,0.0,0.0
r3622_AB-gaussian_seed_mass,54339,3622,AB:gaussian_seed_mass,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,319.6278255720355,985,1.745467558503151,0.0,0.0
r3622_AB-gaussian_seed_scale,54340,3622,AB:gaussian_seed_scale,True,210955.83892243978,5.324191550465479,202555.0,230004.0,5.306545112137221,5.361737277099362,52.44044240850758,55.11805511808268,19.7590871072195,30.341427599111732,1.3518196344878284,0.13091875005820114,0.46976203467221916,202555,230004,1.0,319.6278255720355,985,1.6608341187238693,6.0,16353.0
r3622_AB-gaussian_seed_x_fraction,54341,3622,AB:gaussian_seed_x_fraction,True,210821.37367203203,5.3239146387855945,202429.0,229168.0,5.306274875109347,5.360155869667579,51.02940328869229,53.79591062525106,18.142443201863834,30.316916285655367,1.3415478924341098,0.12760618133042603,0.46968573148841497,202429,229168,1.0,319.6278255720355,985,1.6916530579328537,0.0,0.0
r3622_AB-gaussian_seed_y_fraction,54342,3622,AB:gaussian_seed_y_fraction,True,113036.95719794165,5.053220458377574,109190.0,123386.0,5.038186843392374,5.091269405032107,49.0,51.87484939737175,24.580823623442576,24.64821857355572,1.4589897468506159,0.16405223987025347,0.45850624223779046,109190,123386,1.0,319.6278255720355,985,1.6119353026151657,22.0,18412.0
r3622_AB-gaussian_seed_z_fraction,54343,3622,AB:gaussian_seed_z_fraction,True,213956.97711235355,5.330326453343851,206718.0,233780.0,5.31538039542716,5.368809211999211,51.92301994298868,54.58021619598075,20.42430187411923,31.37318525180575,2.6412497421943675,0.42180946766999816,0.5069446784323319,206718,233780,1.0,319.6278255720355,985,1.626163311302662,0.0,0.0
r3622_B,54344,3622,B,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,329.8574587906524,3053,3.5910413414239883,0.0,0.0
r3623_A,54345,3623,A,True,2087.0090266933166,3.3195243274720756,0.0,0.0,0.0,0.0,0.0,0.0,13.863388622934387,25.114292893835184,2.6692307237611796,0.4263861150859535,0.33525073471320455,0,0,1.0,442.17160246732385,350,1.598650075495243,5944.0,77444.0
r3623_AB-rho,54346,3623,AB:rho,True,373784.2705377063,5.572621021594953,369849.0,383593.0,5.568025623037927,5.583871805518255,73.7360156233031,74.47147104764348,41.92871871359777,44.19352987437241,4.788491717721735,0.6801987405915926,0.41115464005338725,369849,383593,1.0,442.17160246732385,350,1.1450692191720009,170818.0,540521.0
r3623_AB-white_matter_diffusivity,54347,3623,AB:white_matter_diffusivity,True,1801.4792685467119,3.255629268619247,0.0,0.0,0.0,0.0,0.0,0.0,12.996089857042632,24.947023239064453,2.7521674837942207,0.4396748594596841,0.3138302436938836,0,0,1.0,444.17718277793233,306,1.112008810043335,6112.0,78226.0
r3623_AB-diffusivity_ratio,54348,3623,AB:diffusivity_ratio,True,1879.180020229375,3.273968386299211,0.0,0.0,0.0,0.0,0.0,0.0,13.60122608681082,24.96999106597761,2.5313851943318277,0.4033582356538109,0.33600685212549986,0,0,1.0,442.17160246732385,350,1.13007240742445,6066.0,78147.0
r3623_AB-resection_time,54349,3623,AB:resection_time,True,2256.8615312973693,3.353504913956696,0.0,0.0,0.0,0.0,0.0,0.0,13.151023284209218,25.117200097087807,2.692279064956816,0.43012007415869574,0.3150993674387284,0,0,1.0,412.2307962276419,371,1.209096573293209,5458.0,74833.0
r3623_AB-chemo_kill_rate,54350,3623,AB:chemo_kill_rate,True,42.673288352876675,1.630156110365361,0.0,0.0,0.0,0.0,0.0,0.0,13.768011178012419,25.161047779344266,2.6633368868577265,0.42542610404677167,0.33253917933170707,0,0,1.0,442.17160246732385,350,1.2419308423995972,5944.0,77444.0
r3623_AB-chemo_decay_rate,54351,3623,AB:chemo_decay_rate,True,2382.344889846124,3.377004634104981,0.0,0.0,0.0,0.0,0.0,0.0,13.87295399690496,25.109533085341827,2.6698674326185823,0.4264896978021953,0.33552180166343254,0,0,1.0,442.17160246732385,350,1.2373473197221756,5944.0,77444.0
r3623_AB-rt_alpha,54352,3623,AB:rt_alpha,True,1790.8989858077098,3.2530710905148577,0.0,0.0,0.0,0.0,0.0,0.0,14.353345363065477,25.75863239911991,2.7555762220828264,0.4402124285613216,0.34228969233580653,0,0,1.0,442.17160246732385,350,1.1728392541408539,5944.0,77444.0
r3623_AB-rt_alpha_beta_ratio,54353,3623,AB:rt_alpha_beta_ratio,True,2089.15001318499,3.319969625982858,0.0,0.0,0.0,0.0,0.0,0.0,13.858253473713779,25.109847855805768,2.6683910462546008,0.4262494747144898,0.3351494307933948,0,0,1.0,442.17160246732385,350,1.0886956080794334,5944.0,77444.0
r3623_AB-gaussian_seed_mass,54354,3623,AB:gaussian_seed_mass,True,11666.922235267708,4.066956303129257,0.0,14613.0,0.0,4.164769103009198,0.0,17.029386365926403,6.401536365712219,16.852344846899253,2.165660271868288,0.3355903296554881,0.18483739307435273,0,14613,1.0,442.17160246732385,350,1.1048638001084328,0.0,0.0
r3623_AB-gaussian_seed_scale,54355,3623,AB:gaussian_seed_scale,True,11385.217645417315,4.056341337217326,0.0,0.0,0.0,0.0,0.0,0.0,15.45631885400711,30.863408408435486,2.9962515381324213,0.47657826998781005,0.3314458953094105,0,0,1.0,442.17160246732385,350,1.097081482410431,12033.0,109054.0
r3623_AB-gaussian_seed_x_fraction,54356,3623,AB:gaussian_seed_x_fraction,True,4145.479764212655,3.6175747995166465,0.0,0.0,0.0,0.0,0.0,0.0,1.969196087244257,28.707327953040522,1.316624183491036,0.11946182786395397,0.4023485089285486,0,0,1.0,442.17160246732385,350,1.1461058035492897,7189.0,80980.0
r3623_AB-gaussian_seed_y_fraction,54357,3623,AB:gaussian_seed_y_fraction,True,2152.9621025449314,3.333036385234323,0.0,0.0,0.0,0.0,0.0,0.0,13.816806967773138,25.1058624527205,2.7437010593521554,0.43833679094642874,0.3368752761774653,0,0,1.0,442.17160246732385,350,1.165590189397335,5867.0,77066.0
r3623_AB-gaussian_seed_z_fraction,54358,3623,AB:gaussian_seed_z_fraction,True,2069.513463578934,3.315868256124079,0.0,0.0,0.0,0.0,0.0,0.0,13.907799342847852,24.889316540599637,2.5877446150301124,0.41292141351289946,0.3042120060079864,0,0,1.0,442.17160246732385,350,1.1909770965576172,5925.0,77393.0
r3623_B,54359,3623,B,True,216313.28925485708,5.335083201236429,212343.0,224683.0,5.327039994058954,5.35157214692239,57.148928248918196,57.810033731178535,19.939015802152635,43.387163414210015,3.1837932171084393,0.5029448531658082,0.37053533257107635,212343,224683,1.0,412.6180043894716,329,1.3148447573184967,211820.0,607679.0
r3624_A,54360,3624,A,True,94.57565155531412,1.9757793419383778,0.0,0.0,0.0,0.0,0.0,0.0,9.058900596649746,22.956586872847872,1.304840333189815,0.11555737247355166,0.32564742764111276,0,0,1.0,391.54667962759555,3577,6.15547701716423,0.0,0.0
r3624_AB-rho,54361,3624,AB:rho,True,110.66968084764218,2.0440286575175532,0.0,0.0,0.0,0.0,0.0,0.0,9.087910554774396,22.98216778150584,1.306349959309901,0.11605953607964287,0.3261374063319657,0,0,1.0,391.54667962759555,3577,5.153572380542755,0.0,0.0
r3624_AB-white_matter_diffusivity,54362,3624,AB:white_matter_diffusivity,True,91.99046790377265,1.9637428278752742,0.0,0.0,0.0,0.0,0.0,0.0,1.5657452081802,9.574090667090829,1.5978909101988747,0.20354712621960738,0.19210289563406532,0,0,1.0,392.0400890961432,786,2.4517063349485397,0.0,0.0
r3624_AB-diffusivity_ratio,54363,3624,AB:diffusivity_ratio,True,95.337593254466,1.9792641842021217,0.0,0.0,0.0,0.0,0.0,0.0,11.627490853878964,27.00633818703853,1.606364050329464,0.20584397626781276,0.3497559391692171,0,0,1.0,391.54667962759555,3577,7.128107808530331,0.0,0.0
r3624_AB-resection_time,54364,3624,AB:resection_time,True,92.54936369392236,1.9663734371875907,0.0,0.0,0.0,0.0,0.0,0.0,8.628477954387025,22.318213342912284,1.296649424972588,0.11282257178158692,0.321761842914777,0,0,1.0,368.97175515360146,3429,3.7598956674337387,0.0,0.0
r3624_AB-chemo_kill_rate,54365,3624,AB:chemo_kill_rate,True,336.01474300381864,2.52635833293966,0.0,0.0,0.0,0.0,0.0,0.0,9.078051537539372,22.970301978864676,1.3060004151797162,0.11594331500201918,0.3260167127001276,0,0,1.0,391.54667962759555,3577,4.6542709693312645,0.0,0.0
r3624_AB-chemo_decay_rate,54366,3624,AB:chemo_decay_rate,True,297.41506904856084,2.4733629690240084,0.0,0.0,0.0,0.0,0.0,0.0,9.075455441899374,22.968461868749237,1.3058408632721767,0.11589025472329598,0.32596639015373724,0,0,1.0,391.54667962759555,3577,4.020670294761658,0.0,0.0
r3624_AB-rt_alpha,54367,3624,AB:rt_alpha,True,94.57565155531412,1.9757793419383778,0.0,0.0,0.0,0.0,0.0,0.0,9.058900596649746,22.956586872847872,1.304840333189815,0.11555737247355166,0.32564742764111276,0,0,1.0,391.54667962759555,3577,4.890743516385555,0.0,0.0
r3624_AB-rt_alpha_beta_ratio,54368,3624,AB:rt_alpha_beta_ratio,True,94.57565155531412,1.9757793419383778,0.0,0.0,0.0,0.0,0.0,0.0,9.058900596649746,22.956586872847872,1.304840333189815,0.11555737247355166,0.32564742764111276,0,0,1.0,391.54667962759555,3577,5.238590434193611,0.0,0.0
r3624_AB-gaussian_seed_mass,54369,3624,AB:gaussian_seed_mass,True,9.176871720063712,0.9626946609123775,0.0,0.0,0.0,0.0,0.0,0.0,9.54004252543444,22.860678186850244,1.3809258122006987,0.1401703475016512,0.33729329992240864,0,0,1.0,391.54667962759555,3577,5.95480103045702,0.0,0.0
r3624_AB-gaussian_seed_scale,54370,3624,AB:gaussian_seed_scale,True,634.6626472850298,2.8025429389073753,0.0,0.0,0.0,0.0,0.0,0.0,7.43904211540804,24.35999735384971,1.1297143613082075,0.052968649687842435,0.28834278166473987,0,0,1.0,391.54667962759555,3577,6.092848375439644,0.0,0.0
r3624_AB-gaussian_seed_x_fraction,54371,3624,AB:gaussian_seed_x_fraction,True,93.36591546586175,1.9701883598838756,0.0,0.0,0.0,0.0,0.0,0.0,7.3691984635160654,19.997770272454567,1.339422762610961,0.12691767521262395,0.23599624289265675,0,0,1.0,391.54667962759555,3577,5.34576079249382,0.0,0.0
r3624_AB-gaussian_seed_y_fraction,54372,3624,AB:gaussian_seed_y_fraction,True,94.77883081749694,1.9767113469816424,0.0,0.0,0.0,0.0,0.0,0.0,8.926624959743515,23.515157793482,1.3299055842676897,0.12382080962344189,0.3372873577240153,0,0,1.0,391.54667962759555,3577,4.13159516453743,0.0,0.0
r3624_AB-gaussian_seed_z_fraction,54373,3624,AB:gaussian_seed_z_fraction,True,94.81581006316736,1.9768807598138687,0.0,0.0,0.0,0.0,0.0,0.0,9.360522966395399,22.853985081263207,1.4896797386352951,0.1730929108999278,0.3301765917109331,0,0,1.0,391.54667962759555,3577,4.175561457872391,0.0,0.0
r3624_B,54374,3624,B,True,377.5668435988279,2.5769938493063553,0.0,0.0,0.0,0.0,0.0,0.0,2.0442128375002375,10.651610629667942,1.196587187198827,0.07794434819795562,0.16304347615888293,0,0,1.0,369.4410478885559,799,1.7791283130645752,0.0,0.0
r3625_A,54375,3625,A,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,344.5391366064684,611,1.2831634879112244,0.0,0.0
r3625_AB-rho,54376,3625,AB:rho,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,344.5391366064684,611,1.3912023156881332,0.0,0.0
r3625_AB-white_matter_diffusivity,54377,3625,AB:white_matter_diffusivity,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,344.31712151537965,523,1.963592603802681,0.0,0.0
r3625_AB-diffusivity_ratio,54378,3625,AB:diffusivity_ratio,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,344.5391366064684,611,1.4190381318330765,0.0,0.0
r3625_AB-resection_time,54379,3625,AB:resection_time,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,457.2630251667689,498,1.213919997215271,0.0,0.0
r3625_AB-chemo_kill_rate,54380,3625,AB:chemo_kill_rate,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,344.5391366064684,611,1.3425248339772224,0.0,0.0
r3625_AB-chemo_decay_rate,54381,3625,AB:chemo_decay_rate,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,344.5391366064684,611,1.4351548552513123,0.0,0.0
r3625_AB-rt_alpha,54382,3625,AB:rt_alpha,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,344.5391366064684,611,1.621424026787281,0.0,0.0
r3625_AB-rt_alpha_beta_ratio,54383,3625,AB:rt_alpha_beta_ratio,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,344.5391366064684,611,1.3368105068802834,0.0,0.0
r3625_AB-gaussian_seed_mass,54384,3625,AB:gaussian_seed_mass,True,36043.815697411395,4.556830760348445,154.0,49466.0,2.1903316981702914,4.6943155727261665,31.7970044806796,50.732139534869866,29.282363678492246,30.869131427050853,3.91350973745707,0.5925664187534776,0.5488922319643851,154,49466,1.0,344.5391366064684,611,1.308982864022255,80566.0,320809.0
r3625_AB-gaussian_seed_scale,54385,3625,AB:gaussian_seed_scale,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,344.5391366064684,611,1.6606340855360031,0.0,0.0
r3625_AB-gaussian_seed_x_fraction,54386,3625,AB:gaussian_seed_x_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,344.5391366064684,611,1.6288950592279434,0.0,0.0
r3625_AB-gaussian_seed_y_fraction,54387,3625,AB:gaussian_seed_y_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,344.5391366064684,611,1.5427277758717537,0.0,0.0
r3625_AB-gaussian_seed_z_fraction,54388,3625,AB:gaussian_seed_z_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,344.5391366064684,611,1.3942203596234322,0.0,0.0
r3625_B,54389,3625,B,True,365901.59213744005,5.563364299224242,359606.0,383122.0,5.555828136987177,5.583338224740191,89.08984229416954,90.26073343375845,52.36742771460504,55.86414575005577,7.714375609558644,0.8873007806523148,0.36002736632215443,359606,383122,1.0,457.67476285788234,382,1.1744195446372032,526882.0,1251107.0
r3626_A,54390,3626,A,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,453.4815407023988,1277,1.8561592921614647,0.0,0.0
r3626_AB-rho,54391,3626,AB:rho,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,453.4815407023988,1277,1.8173112198710442,0.0,0.0
r3626_AB-white_matter_diffusivity,54392,3626,AB:white_matter_diffusivity,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,454.1879448114893,315,1.0898408591747284,0.0,0.0
r3626_AB-diffusivity_ratio,54393,3626,AB:diffusivity_ratio,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,453.4815407023988,1277,1.8529184609651566,0.0,0.0
r3626_AB-resection_time,54394,3626,AB:resection_time,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,386.01652498600504,1194,1.785911001265049,0.0,0.0
r3626_AB-chemo_kill_rate,54395,3626,AB:chemo_kill_rate,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,453.4815407023988,1277,2.507524073123932,0.0,0.0
r3626_AB-chemo_decay_rate,54396,3626,AB:chemo_decay_rate,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,453.4815407023988,1277,2.613392323255539,0.0,0.0
r3626_AB-rt_alpha,54397,3626,AB:rt_alpha,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,453.4815407023988,1277,2.074868693947792,0.0,0.0
r3626_AB-rt_alpha_beta_ratio,54398,3626,AB:rt_alpha_beta_ratio,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,453.4815407023988,1277,1.8443512693047523,0.0,0.0
r3626_AB-gaussian_seed_mass,54399,3626,AB:gaussian_seed_mass,True,734392.58748302,5.865928284708072,724988.0,824602.0,5.860331417225418,5.916244910481197,95.54580053565934,100.00499987500625,51.279934320860924,57.9819057229789,4.883806351637255,0.6887584353541951,0.38840095783140466,724988,824602,1.0,453.4815407023988,1277,2.1006866693496704,515099.0,1201839.0
r3626_AB-gaussian_seed_scale,54400,3626,AB:gaussian_seed_scale,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,453.4815407023988,1277,1.994425229728222,0.0,0.0
r3626_AB-gaussian_seed_x_fraction,54401,3626,AB:gaussian_seed_x_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,453.4815407023988,1277,1.9563166350126266,0.0,0.0
r3626_AB-gaussian_seed_y_fraction,54402,3626,AB:gaussian_seed_y_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,453.4815407023988,1277,2.1492875441908836,0.0,0.0
r3626_AB-gaussian_seed_z_fraction,54403,3626,AB:gaussian_seed_z_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,453.4815407023988,1277,1.8306001424789429,0.0,0.0
r3626_B,54404,3626,B,True,870.3750707137779,2.9397064434679705,0.0,742.0,0.0,2.8709888137605755,0.0,5.744562646538029,0.27349143020599137,7.498746540237662,1.1381499776034556,0.05619949418024386,0.10330845573080757,0,742,1.0,387.3548506793395,376,1.197738878428936,0.0,0.0
r3627_A,54405,3627,A,True,1097.566482753068,3.0404308361745858,0.0,0.0,0.0,0.0,0.0,0.0,0.42259282911993234,16.41558445431443,1.0623655200903737,0.0262739668832343,0.19567679742566413,0,0,1.0,331.64713838111146,517,1.2983670309185982,7099.0,80045.0
r3627_AB-rho,54406,3627,AB:rho,True,19062.76634467685,4.280185924689043,15650.0,27267.0,4.194542091442037,4.435653285326419,20.322401432901575,22.93468988235943,4.146471586832769,19.89692750328579,1.538093563420227,0.18698275473796516,0.18941707321419116,15650,27267,1.0,331.64713838111146,517,1.289160169661045,18402.0,127729.0
r3627_AB-white_matter_diffusivity,54407,3627,AB:white_matter_diffusivity,True,67547.3294695043,4.829608183564053,463.0,62091.0,2.6665179805548807,4.793035648813206,17.08800749063506,34.058772731852805,15.70967964693999,35.354092923879236,1.569092420158096,0.19564852445538497,0.23386769759630657,463,62091,1.0,330.9576832642057,3371,3.942804217338562,0.0,0.0
r3627_AB-diffusivity_ratio,54408,3627,AB:diffusivity_ratio,True,1038.6683036186862,3.0164768787340117,0.0,0.0,0.0,0.0,0.0,0.0,0.31455324975259,15.577495117818778,1.0587704913394647,0.024801828712588972,0.20711326617671655,0,0,1.0,331.64713838111146,517,1.349653773009777,7248.0,81005.0
r3627_AB-resection_time,54409,3627,AB:resection_time,True,1058.0486401936907,3.0245056333722817,0.0,0.0,0.0,0.0,0.0,0.0,0.3149896492500692,15.874114714670105,1.0508306899658568,0.021532748057873044,0.2051099462543843,0,0,1.0,309.73681628188916,675,1.3983610197901726,5650.0,72725.0
r3627_AB-chemo_kill_rate,54410,3627,AB:chemo_kill_rate,True,435.399638225785,2.6388880638492864,0.0,0.0,0.0,0.0,0.0,0.0,0.39147875656420134,16.386838005899172,1.0591567470879284,0.02496023712150633,0.1956038033073104,0,0,1.0,331.64713838111146,517,1.8751269727945328,7099.0,80045.0
r3627_AB-chemo_decay_rate,54411,3627,AB:chemo_decay_rate,True,1425.484113499565,3.153962381618877,0.0,0.0,0.0,0.0,0.0,0.0,0.4366256544815774,16.428360578591185,1.063816608650762,0.026866766384139686,0.19571104069460674,0,0,1.0,331.64713838111146,517,1.3181834295392036,7099.0,80045.0
r3627_AB-rt_alpha,54412,3627,AB:rt_alpha,True,530.1323852974865,2.7243843356853645,0.0,0.0,0.0,0.0,0.0,0.0,0.3896392574993375,16.383722128518965,1.0589390196986372,0.024870951447511655,0.19561882916045706,0,0,1.0,331.64713838111146,517,1.3646388575434685,7099.0,80045.0
r3627_AB-rt_alpha_beta_ratio,54413,3627,AB:rt_alpha_beta_ratio,True,1122.0770473977552,3.0500226787658247,0.0,0.0,0.0,0.0,0.0,0.0,0.4240008060927768,16.416934717555158,1.062511748391312,0.026333740824287608,0.19567934466724504,0,0,1.0,331.64713838111146,517,1.5304636284708977,7099.0,80045.0
r3627_AB-gaussian_seed_mass,54414,3627,AB:gaussian_seed_mass,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,331.64713838111146,517,1.5150618702173233,0.0,0.0
r3627_AB-gaussian_seed_scale,54415,3627,AB:gaussian_seed_scale,True,7561.446918724358,3.878604907761964,0.0,0.0,0.0,0.0,0.0,0.0,1.5950700355161211,30.117887480915748,1.0581794466168588,0.024559321826948387,0.12484025040940837,0,0,1.0,331.64713838111146,517,1.2876641750335693,51068.0,225457.0
r3627_AB-gaussian_seed_x_fraction,54416,3627,AB:gaussian_seed_x_fraction,True,1109.0845404822767,3.0449646517087525,0.0,0.0,0.0,0.0,0.0,0.0,0.18659751952514914,16.61735050969619,1.0147324023979876,0.006351528471493753,0.27154531212300087,0,0,1.0,331.64713838111146,517,1.2617189511656761,7066.0,79909.0
r3627_AB-gaussian_seed_y_fraction,54417,3627,AB:gaussian_seed_y_fraction,True,1059.9913028641397,3.0253023019311778,0.0,0.0,0.0,0.0,0.0,0.0,0.7152570661449669,15.95616484538327,1.0526091430573417,0.022267138018429413,0.20688637737487084,0,0,1.0,331.64713838111146,517,1.241038553416729,7201.0,80792.0
r3627_AB-gaussian_seed_z_fraction,54418,3627,AB:gaussian_seed_z_fraction,True,1067.4728787993597,3.0283568497510114,0.0,0.0,0.0,0.0,0.0,0.0,0.6754860972223423,16.08715383366584,1.0239434630853983,0.010275977784453709,0.21417541787591823,0,0,1.0,331.64713838111146,517,1.4056693091988564,7171.0,80573.0
r3627_B,54419,3627,B,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,309.2733142667528,3342,6.310338467359543,0.0,0.0
r3628_A,54420,3628,A,True,781.6569878275637,2.8930162147291734,0.0,0.0,0.0,0.0,0.0,0.0,1.5680331863959711,13.126209207680184,1.2008036267455735,0.07947199092176566,0.18560953851891374,0,0,1.0,295.8575877060421,1304,2.008680187165737,0.0,0.0
r3628_AB-rho,54421,3628,AB:rho,True,149378.7690248843,5.174288876257462,140116.0,174916.0,5.146490830205793,5.242832020155677,44.83302354291979,48.84669896727925,21.39951700419481,27.349710393587607,1.7378966250719061,0.2400239398364357,0.5071736821937571,140116,174916,1.0,295.8575877060421,1304,1.9042553529143333,0.0,0.0
r3628_AB-white_matter_diffusivity,54422,3628,AB:white_matter_diffusivity,True,794.6999229359311,2.900203170902257,0.0,0.0,0.0,0.0,0.0,0.0,4.650962241440992,18.595479499938808,1.3435634033791182,0.12825816581046953,0.22864022648768875,0,0,1.0,295.9047850413379,2446,6.110225059092045,0.0,0.0
r3628_AB-diffusivity_ratio,54423,3628,AB:diffusivity_ratio,True,778.734113474142,2.891389199955005,0.0,0.0,0.0,0.0,0.0,0.0,1.3075582209230474,12.542886152826808,1.2789634314038911,0.10685812714750122,0.18169241410191245,0,0,1.0,295.8575877060421,1304,1.98151246458292,0.0,0.0
r3628_AB-resection_time,54424,3628,AB:resection_time,True,833.6379242437026,2.920977463531178,0.0,0.0,0.0,0.0,0.0,0.0,1.6901704668041522,13.318172709757693,1.2094220009471854,0.08257786471894793,0.1878221588769586,0,0,1.0,315.8702890604136,1076,2.271253079175949,0.0,0.0
r3628_AB-chemo_kill_rate,54425,3628,AB:chemo_kill_rate,True,47.22744059071767,1.6741944103777453,0.0,0.0,0.0,0.0,0.0,0.0,1.4569994396608683,13.057636508141453,1.2015271738817557,0.07973359730674842,0.18289436317637264,0,0,1.0,295.8575877060421,1304,2.512567490339279,0.0,0.0
