patient,cell,run,column,sign,variant,step,frame,n_steps,dt,dice_core,dice_edema,assd_core_mm,assd_edema_mm,rel_l2_log,rel_l2,max_abs_diff,mass,mass_out_of_field,ref_mass,ref_mass_out_of_field,qoi_mass,qoi_log10_mass,qoi_V_core,qoi_V_edema,qoi_log10_V_core,qoi_log10_V_edema,qoi_r95_core,qoi_r95_edema,qoi_centroid_drift,qoi_centroid_x_mm,qoi_centroid_y_mm,qoi_centroid_z_mm,qoi_R_g,qoi_anisotropy,qoi_log10_anisotropy,qoi_wm_fraction,qoi_n_core,qoi_n_edema,qoi_voxel_volume
p00,young_weak,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.05032508388751584,d120,1932,0.08321656032355242,,,,,0.0026279170142906407,0.02702219186511557,0.002408109620611318,6418.5832788430025,2080.3459294759245,6214.6547817315695,1982.0928835692596,6480.697600724411,3.8116217570802595,0.0,0.0,0.0,0.0,0.0,0.0,1.3924241609847032,130.81586668213055,102.98849274947017,90.73248953084033,23.868921252806377,1.107782385251815,0.04445445518802765,0.5698314956941323,0.0,0.0,1.0
p00,young_weak,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,pre,1981,0.07915804078550172,0.9825343076100517,0.9845157372735553,0.1527257594673325,0.2042972877773864,0.00244222270705558,0.019253025375204572,0.010798328028525928,17745.414903368655,1183.6371535204426,18207.709486951506,1252.2386772931175,17801.374352523504,4.250453533245736,5513.0,19456.0,3.741466761769755,4.28907587889822,11.045361017187261,16.431676725154983,0.17132276989856063,131.86417606161922,102.97717827628267,90.10189464252363,17.261836629001145,1.0231405252125656,0.00993528682369328,0.5140287223646106,5513.0,19456.0,1.0
p00,young_weak,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,d34,1981,0.07915804078550172,,,,,0.002470789741227984,0.024566983672715693,0.0037324919640853438,7618.575051222679,1387.0866169306119,7858.499653993491,1462.3707509417331,7668.002117646103,3.8846822241436736,0.0,0.0,0.0,0.0,0.0,0.0,0.761313016065527,131.38084389692906,102.9985330979171,90.44299105708703,21.098270084281936,1.0569484401690814,0.02405380216436908,0.5877183479245579,0.0,0.0,1.0
p00,young_weak,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,d55,1981,0.07915804078550172,,,,,0.0023950534885749,0.026221337684355493,0.0017020692290818928,3749.1974951961647,1018.1059823540317,3873.6132900818466,1071.4371533139367,3782.7562453138125,3.577808356961303,0.0,0.0,0.0,0.0,0.0,0.0,1.1488369941026153,131.0439275404556,103.01946585627522,90.63668906976555,22.553143509695307,1.084128112062573,0.035080606071650464,0.5799597338657179,0.0,0.0,1.0
p00,young_weak,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,d80,1981,0.07915804078550172,,,,,0.0024468836073164133,0.02515103659216062,0.0026087314746145937,6327.482587601469,1805.2459108676353,6527.657554119306,1894.5071705946814,6385.387912513662,3.8051872858041036,0.0,0.0,0.0,0.0,0.0,0.0,1.2235045265679931,130.9741828363595,103.00804796010934,90.66678160116412,23.002617448322958,1.0914411902626249,0.03800033974051918,0.5763915331521589,0.0,0.0,1.0
p00,young_weak,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,d120,1981,0.07915804078550172,,,,,0.0024527808833818814,0.02477397550783142,0.002195206527560896,6028.757099316913,1893.6892586872884,6214.6547817315695,1982.0928835692596,6086.040384108097,3.7843348298060975,0.0,0.0,0.0,0.0,0.0,0.0,1.3442449235871332,130.86084631823294,102.99198614463381,90.7136239079715,23.692720826077533,1.1039648464000502,0.04295524435554537,0.5706365688433707,0.0,0.0,1.0
p00,young_weak,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.05072752350965828,pre,1885,0.08321656032355242,0.9820807702594276,0.984233037228254,0.15618492294877134,0.20803241148493923,0.002486122806309891,0.019573754985188662,0.010976599283831767,17737.67715858815,1182.4683298734433,18207.709486951506,1252.2386772931175,17793.59744272244,4.2502637609887985,5508.0,19445.0,3.7410727723733213,4.288830281415853,11.045361017187261,16.431676725154983,0.17114606443143773,131.8643238848983,102.97720670191705,90.10180094657608,17.260175127094932,1.0231243854358054,0.009928435886700941,0.5140042022667767,5508.0,19445.0,1.0
p00,young_weak,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.05072752350965828,d34,1885,0.08321656032355242,,,,,0.0024580003295176706,0.02425514048111985,0.0036675217760145096,7621.138985037559,1387.4006562628429,7858.499653993491,1462.3707509417331,7670.579709668099,3.8848281873122237,0.0,0.0,0.0,0.0,0.0,0.0,0.7612527789171595,131.3808953284985,102.99853882678771,90.44295943844438,21.09813709404608,1.0569449133402384,0.02405235300677314,0.5877163675461683,0.0,0.0,1.0
p00,young_weak,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.05072752350965828,d55,1885,0.08321656032355242,,,,,0.002392319115328925,0.025989297878000375,0.0017033688645686565,3750.0592362077937,1018.0347128867178,3873.6132900818466,1071.4371533139367,3783.6221605964215,3.5779077604567404,0.0,0.0,0.0,0.0,0.0,0.0,1.148555281656319,131.04418622502732,103.01948738196992,90.63656853875844,22.55230848930708,1.0841094196810093,0.035073117963868826,0.5799601382661629,0.0,0.0,1.0
p00,young_weak,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.05072752350965828,d80,1885,0.08321656032355242,,,,,0.0025100444099369302,0.025816394480747407,0.0026674379786129354,6322.358744570232,1803.1934600214176,6527.657554119306,1894.5071705946814,6380.208399643749,3.804834864510686,0.0,0.0,0.0,0.0,0.0,0.0,1.2230743471302168,130.97458101910036,103.00809079064457,90.66660431391155,23.000899564047074,1.091407242891752,0.03798683155953653,0.5763996345711607,0.0,0.0,1.0
p00,young_weak,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.05072752350965828,d120,1885,0.08321656032355242,,,,,0.0025142953847235206,0.025398721282778057,0.00224427249864205,6024.202517067482,1891.7085613810098,6214.6547817315695,1982.0928835692596,6081.433584040077,3.784005968129531,0.0,0.0,0.0,0.0,0.0,0.0,1.3438142513211835,130.86124762631627,102.99202514578607,90.71345369519251,23.69105353279786,1.1039289906485605,0.042941138645609014,0.5706455450391309,0.0,0.0,1.0
p00,young_weak,log_alpha_plus,log_alpha,plus,,0.05,pre,1908,0.08321656032355242,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18207.709486951506,1252.2386772931175,18207.709486951506,1252.2386772931175,18265.988270522947,4.261643174430428,5709.0,20068.0,3.756636108245848,4.302525732960741,11.224972160321824,16.64331697709324,0.18133519123679517,131.85582086028882,102.97557241180448,90.10722928792069,17.356172419178463,1.0240470091877703,0.010319893517002144,0.5154464251595493,5709.0,20068.0,1.0
p00,young_weak,log_alpha_plus,log_alpha,plus,,0.05,d34,1908,0.08321656032355242,,,,,0.00034388441239030325,0.02230907416450913,0.0054266276580597905,7709.398978140934,1457.5308831174348,7858.499653993491,1462.3707509417331,7760.677616889427,3.8898996429628165,0.0,0.0,0.0,0.0,0.0,0.0,0.7904181404028942,131.35480394312012,102.99777603124261,90.45659384449156,21.22219604726887,1.0591198513682798,0.024945108212031022,0.5873139592754245,0.0,0.0,1.0
p00,young_weak,log_alpha_plus,log_alpha,plus,,0.05,d55,1908,0.08321656032355242,,,,,0.0006745885962722438,0.04246607540049544,0.004443306614048875,3743.3181856099595,1063.552259891153,3873.6132900818466,1071.4371533139367,3778.0803832800957,3.577271193830284,0.0,0.0,0.0,0.0,0.0,0.0,1.2052279451769072,130.99446187666308,103.02145374104285,90.6640837442271,22.745963690933248,1.087779106520364,0.036540712862994276,0.579090119822347,0.0,0.0,1.0
p00,young_weak,log_alpha_plus,log_alpha,plus,,0.05,d80,1908,0.08321656032355242,,,,,0.0006585907688308944,0.04027624907962254,0.006598559368468537,6316.6748326531815,1874.5814256184306,6527.657554119306,1894.5071705946814,6376.581290969914,3.8045879006015895,0.0,0.0,0.0,0.0,0.0,0.0,1.278032391863743,130.92631423226308,103.0103625710742,90.69315098206154,23.184885620032325,1.0950131949812116,0.03941935248481513,0.5754951170887811,0.0,0.0,1.0
p00,young_weak,log_alpha_plus,log_alpha,plus,,0.05,d120,1908,0.08321656032355242,,,,,0.0006408728738458813,0.036840117875408654,0.005054184126535799,6027.13179969696,1955.1293506600182,6214.6547817315695,1982.0928835692596,6086.37813239923,3.784358930557965,0.0,0.0,0.0,0.0,0.0,0.0,1.3961429211585534,130.81512249848794,102.99469391474432,90.73841195018156,23.86154542648981,1.10745095273783,0.044324501100977284,0.5696868510577341,0.0,0.0,1.0
p00,young_weak,log_alpha_minus,log_alpha,minus,,0.05,pre,1908,0.08321656032355242,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18207.709486951506,1252.2386772931175,18207.709486951506,1252.2386772931175,18265.988270522947,4.261643174430428,5709.0,20068.0,3.756636108245848,4.302525732960741,11.224972160321824,16.64331697709324,0.18133519123679517,131.85582086028882,102.97557241180448,90.10722928792069,17.356172419178463,1.0240470091877703,0.010319893517002144,0.5154464251595493,5709.0,20068.0,1.0
p00,young_weak,log_alpha_minus,log_alpha,minus,,0.05,d34,1908,0.08321656032355242,,,,,0.0003271603812590085,0.021686370659289595,0.005269196300170448,8003.43717881122,1467.0464082948886,7858.499653993491,1462.3707509417331,8055.1573519001895,3.9060740284789497,0.0,0.0,0.0,0.0,0.0,0.0,0.7666896284367791,131.37475669563452,102.99454242118588,90.4436823317782,21.141610180636043,1.0574659650786855,0.024266398348370626,0.587718661131479,0.0,0.0,1.0
p00,young_weak,log_alpha_minus,log_alpha,minus,,0.05,d55,1908,0.08321656032355242,,,,,0.0006420925971581935,0.042172608700051246,0.004403315644223915,4002.92353071246,1079.1542275482934,3873.6132900818466,1071.4371533139367,4038.0834660102096,3.6061752914409615,0.0,0.0,0.0,0.0,0.0,0.0,1.142013941920919,131.04785274423537,103.01368796352341,90.63041580447846,22.546472240063625,1.0840086823528563,0.03503276069206803,0.5802341886073427,0.0,0.0,1.0
p00,young_weak,log_alpha_minus,log_alpha,minus,,0.05,d80,1908,0.08321656032355242,,,,,0.000627181478371054,0.039852952435480954,0.0065010736439706784,6736.424370894532,1914.1148452696993,6527.657554119306,1894.5071705946814,6797.007312852727,3.832317737176915,0.0,0.0,0.0,0.0,0.0,0.0,1.2177318290644248,130.9771055132287,103.0022762615518,90.66072119315399,23.000695274506864,1.0914506061709,0.03800408640080961,0.5766114756495002,0.0,0.0,1.0
p00,young_weak,log_alpha_minus,log_alpha,minus,,0.05,d120,1908,0.08321656032355242,,,,,0.0006103074160227006,0.036247466514039504,0.004933609646348952,6399.34021823022,2008.6610327391586,6214.6547817315695,1982.0928835692596,6459.238521988275,3.81018132214505,0.0,0.0,0.0,0.0,0.0,0.0,1.340904333506309,130.86145554288436,102.98615826244344,90.7082014946953,23.7001824397218,1.104256688362651,0.04307003841283355,0.5707783193519792,0.0,0.0,1.0
p00,young_weak,log_k_ct_plus,log_k_ct,plus,,0.05,pre,1908,0.08321656032355242,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18207.709486951506,1252.2386772931175,18207.709486951506,1252.2386772931175,18265.988270522947,4.261643174430428,5709.0,20068.0,3.756636108245848,4.302525732960741,11.224972160321824,16.64331697709324,0.18133519123679517,131.85582086028882,102.97557241180448,90.10722928792069,17.356172419178463,1.0240470091877703,0.010319893517002144,0.5154464251595493,5709.0,20068.0,1.0
p00,young_weak,log_k_ct_plus,log_k_ct,plus,,0.05,d34,1908,0.08321656032355242,,,,,0.0014485740616284669,0.03719139337208513,0.008847925120062133,7562.668730255539,1405.8520003941717,7858.499653993491,1462.3707509417331,7612.176338573272,3.8815088403062963,0.0,0.0,0.0,0.0,0.0,0.0,0.7776026995239511,131.3657589325227,102.99629870713791,90.44987834695988,21.176221680018795,1.0582265003975728,0.0245786330534633,0.5875244230372786,0.0,0.0,1.0
p00,young_weak,log_k_ct_plus,log_k_ct,plus,,0.05,d55,1908,0.08321656032355242,,,,,0.002909138878535298,0.07280658093721173,0.007175953236820534,3587.883800092003,990.4573188376575,3873.6132900818466,1071.4371533139367,3620.1928723746996,3.5587317089797623,0.0,0.0,0.0,0.0,0.0,0.0,1.1708684962824636,131.02386636314756,103.01781105800187,90.64635820162263,22.63259949763218,1.0857229238754031,0.035719007586992826,0.5797065184206863,0.0,0.0,1.0
p00,young_weak,log_k_ct_plus,log_k_ct,plus,,0.05,d80,1908,0.08321656032355242,,,,,0.00305804164491873,0.07038416438854679,0.0106749283045596,6058.355838244748,1752.745659598537,6527.657554119306,1894.5071705946814,6114.057291604847,3.7863295039535747,0.0,0.0,0.0,0.0,0.0,0.0,1.2438916573838132,130.9557672674844,103.00686443820568,90.6758678385159,23.072416320626452,1.092944340298845,0.03859804546609835,0.5761197307179731,0.0,0.0,1.0
p00,young_weak,log_k_ct_plus,log_k_ct,plus,,0.05,d120,1908,0.08321656032355242,,,,,0.004924598640692614,0.10550359662308668,0.013542422124500936,5543.423534812506,1758.2684125377493,6214.6547817315695,1982.0928835692596,5596.191369307241,3.74789255735894,0.0,0.0,0.0,0.0,0.0,0.0,1.3613489057346055,130.84571758233832,102.99160116445807,90.72168719192145,23.74588175463579,1.1052458897237931,0.04345890849209848,0.5703582781653583,0.0,0.0,1.0
p00,young_weak,log_k_ct_minus,log_k_ct,minus,,0.05,pre,1908,0.08321656032355242,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18207.709486951506,1252.2386772931175,18207.709486951506,1252.2386772931175,18265.988270522947,4.261643174430428,5709.0,20068.0,3.756636108245848,4.302525732960741,11.224972160321824,16.64331697709324,0.18133519123679517,131.85582086028882,102.97557241180448,90.10722928792069,17.356172419178463,1.0240470091877703,0.010319893517002144,0.5154464251595493,5709.0,20068.0,1.0
p00,young_weak,log_k_ct_minus,log_k_ct,minus,,0.05,d34,1908,0.08321656032355242,,,,,0.0013799795010427643,0.03667168175888982,0.008708233686604755,8150.413257005735,1518.2317660371475,7858.499653993491,1462.3707509417331,8203.887389173724,3.9140196903852478,0.0,0.0,0.0,0.0,0.0,0.0,0.7787432168567361,131.36444710515312,102.99592876161721,90.44999660073178,21.18491721610766,1.0583110273093652,0.024613321378997546,0.5875219127483498,0.0,0.0,1.0
p00,young_weak,log_k_ct_minus,log_k_ct,minus,,0.05,d55,1908,0.08321656032355242,,,,,0.0027755136733390935,0.07440472146889784,0.007301869669394334,4166.071418699971,1154.5674100561196,3873.6132900818466,1071.4371533139367,4203.756858695003,3.6236375889021657,0.0,0.0,0.0,0.0,0.0,0.0,1.1742354328733664,131.0202584322456,103.01708976288019,90.64702646950042,22.653045403222254,1.0859658352803048,0.0358161624695563,0.5796633569868659,0.0,0.0,1.0
p00,young_weak,log_k_ct_minus,log_k_ct,minus,,0.05,d80,1908,0.08321656032355242,,,,,0.0029158228066859743,0.07155907595203163,0.010758743678328964,7006.120908779392,2039.8030439280765,6527.657554119306,1894.5071705946814,7071.028689162232,3.84948259930304,0.0,0.0,0.0,0.0,0.0,0.0,1.249807882496175,130.94940196512172,103.00553454734116,90.6769290073894,23.106774849330208,1.0934233945147305,0.0387883616718383,0.5760291891876471,0.0,0.0,1.0
p00,young_weak,log_k_ct_minus,log_k_ct,minus,,0.05,d120,1908,0.08321656032355242,,,,,0.00470084261448318,0.11104634674179012,0.014032751307632096,6924.34456431705,2220.809024513154,6214.6547817315695,1982.0928835692596,6991.1930947247265,3.8445512973822376,0.0,0.0,0.0,0.0,0.0,0.0,1.373799293210576,130.83245875001694,102.98900410281877,90.72391368122108,23.810366877159154,1.1063779156280245,0.04390349825037866,0.5701432027500976,0.0,0.0,1.0
p00,young_weak,peak_plus,peak,plus,,0.05,pre,1908,0.08321656032355242,0.9545226550744023,0.9748135914312778,0.4002389486260454,0.33904402946719203,0.0017845992190687497,0.035669681630088,0.022403657727320225,18938.82977839351,1317.1052912979806,18207.709486951506,1252.2386772931175,19000.146035228332,4.278756938955466,6253.0,21105.0,3.796157876906914,4.324405933803543,11.489125293076057,16.911534525287763,0.18284544014846882,131.85408848623652,102.97507607066677,90.10733630737514,17.39960160892543,1.0240960183353283,0.010340677614660627,0.5162824429547987,6253.0,21105.0,1.0
p00,young_weak,peak_plus,peak,plus,,0.05,d34,1908,0.08321656032355242,,,,,0.001805865549877587,0.03420196898529384,0.005864974747659263,8160.484764631374,1534.959278905227,7858.499653993491,1462.3707509417331,8214.635101891472,3.914588276626264,0.0,0.0,0.0,0.0,0.0,0.0,0.7798013853364384,131.36193529434755,102.99503118774675,90.4482621363422,21.224621171950673,1.058487978705105,0.02468593008175627,0.5872952681716836,0.0,0.0,1.0
p00,young_weak,peak_plus,peak,plus,,0.05,d55,1908,0.08321656032355242,,,,,0.0018011687098314882,0.03436357757467813,0.0023320217396599896,4023.505047912268,1123.683196665541,3873.6132900818466,1071.4371533139367,4060.2606008997377,3.6085539089221705,0.0,0.0,0.0,0.0,0.0,0.0,1.1762282748063682,131.01722895334046,103.01673252941121,90.64606040488579,22.691987666387636,1.086184544937532,0.03590361902731472,0.5793588886459132,0.0,0.0,1.0
p00,young_weak,peak_plus,peak,plus,,0.05,d80,1908,0.08321656032355242,,,,,0.0018931468428501346,0.033660226812724556,0.0035492837305102776,6774.7138230356995,1984.8593022973812,6527.657554119306,1894.5071705946814,6838.031055525564,3.834931068852029,0.0,0.0,0.0,0.0,0.0,0.0,1.2506317261617979,130.94756517673017,103.00550214481066,90.67559631708137,23.139539364043145,1.0935878598482864,0.038853680390998874,0.5757119357557287,0.0,0.0,1.0
p00,young_weak,peak_plus,peak,plus,,0.05,d120,1908,0.08321656032355242,,,,,0.0019412678579986582,0.03238925215184932,0.002845206516892032,6440.894835431644,2072.9574254036247,6214.6547817315695,1982.0928835692596,6503.467953192873,3.813145004534986,0.0,0.0,0.0,0.0,0.0,0.0,1.3717907845720705,130.83351476537885,102.98961928727951,90.72181326868596,23.829759453369007,1.106342421060997,0.04388956508915323,0.5698379512481755,0.0,0.0,1.0
p00,young_weak,peak_minus,peak,minus,,0.05,pre,1908,0.08321656032355242,0.9475527698405383,0.9737663001789824,0.4494238156209987,0.345512593118127,0.0018790131307052727,0.03673368852708304,0.02362365418525636,17460.721674329954,1187.249226847236,18207.709486951506,1252.2386772931175,17515.959034908923,4.243433920823935,5140.0,19042.0,3.711047603867034,4.279735367410502,10.816653826391969,16.401219466856727,0.17977278166216834,131.85760478063818,102.97608221822307,90.10709712528507,17.311606505023725,1.02399746441535,0.010298881257209163,0.5145748355679413,5140.0,19042.0,1.0
p00,young_weak,peak_minus,peak,minus,,0.05,d34,1908,0.08321656032355242,,,,,0.0019024016029767438,0.03530851937268483,0.006187689193170032,7549.158720700697,1389.363606052208,7858.499653993491,1462.3707509417331,7598.006176181742,3.8806996422432554,0.0,0.0,0.0,0.0,0.0,0.0,0.7765329321799292,131.3683722813305,102.9972751409596,90.45171052114327,21.13548108481566,1.0580476977042501,0.02450524651091232,0.5877511115400766,0.0,0.0,1.0
p00,young_weak,peak_minus,peak,minus,,0.05,d55,1908,0.08321656032355242,,,,,0.0018978300172022926,0.03542667590671423,0.0024590355399561614,3720.229843835613,1018.812847463515,3873.6132900818466,1071.4371533139367,3753.3920872841636,3.5744239341039035,0.0,0.0,0.0,0.0,0.0,0.0,1.168775165083357,131.02706792817693,103.01823901356603,90.64738389578197,22.592379041153293,1.0854955489505158,0.03562804697957482,0.5800138007474069,0.0,0.0,1.0
p00,young_weak,peak_minus,peak,minus,,0.05,d80,1908,0.08321656032355242,,,,,0.0019953059297624877,0.034736901591560544,0.0037432130999339452,6274.526024792128,1803.3420426517312,6527.657554119306,1894.5071705946814,6331.689190527083,3.8015195880993566,0.0,0.0,0.0,0.0,0.0,0.0,1.242933902848727,130.95781244198923,103.00697257273542,90.6772600416441,23.038173791337783,1.0927668423405692,0.03852750880543612,0.5764421224692734,0.0,0.0,1.0
p00,young_weak,peak_minus,peak,minus,,0.05,d120,1908,0.08321656032355242,,,,,0.002046839463999285,0.03348685905609049,0.002996681242390123,5982.349893079942,1890.140139225674,6214.6547817315695,1982.0928835692596,6038.909681583514,3.780958534313861,0.0,0.0,0.0,0.0,0.0,0.0,1.363112078353386,130.84498824560703,102.99107090383599,90.72383883331074,23.724391958537765,1.1052529213726427,0.043461671494076815,0.5706747035325224,0.0,0.0,1.0
p00,young_weak,log_sigma_plus,log_sigma,plus,,0.05,pre,1908,0.08321656032355242,0.921252218815556,0.9198753208654199,0.6997496479295436,1.0199825488233656,0.028864173053327988,0.1058000840999984,0.04504603896779108,21088.237231983778,1926.6476049077346,18207.709486951506,1252.2386772931175,21184.650351618144,4.326021300453319,6685.0,23564.0,3.82516637225655,4.372267444095654,11.74734012447073,17.52141546793523,0.18248842686698782,131.84632938021073,102.97572342236512,90.09538351184722,18.154620753921925,1.0252294093717254,0.010821055710278533,0.5203710160491365,6685.0,23564.0,1.0
p00,young_weak,log_sigma_plus,log_sigma,plus,,0.05,d34,1908,0.08321656032355242,,,,,0.027637012195912768,0.14684764880262868,0.01860407582043623,9474.07650162558,2146.744874154822,7858.499653993491,1462.3707509417331,9560.188564630216,3.9804664583609073,0.0,0.0,0.0,0.0,0.0,0.0,0.761023762316077,131.36130444540476,102.99888797206299,90.41379212020513,21.981800975381265,1.0603822504815303,0.02546244955667719,0.5792012676285885,0.0,0.0,1.0
p00,young_weak,log_sigma_plus,log_sigma,plus,,0.05,d55,1908,0.08321656032355242,,,,,0.026002476342456452,0.1704830008400534,0.011555099885614699,4764.061541892877,1554.6145412284222,3873.6132900818466,1071.4371533139367,4823.108115749501,3.683326997262365,0.0,0.0,0.0,0.0,0.0,0.0,1.1595718016672167,131.01345277678757,103.02263066826887,90.6089492527685,23.537833077555987,1.0879412560908799,0.03660544605670667,0.5692123411480006,0.0,0.0,1.0
p00,young_weak,log_sigma_plus,log_sigma,plus,,0.05,d80,1908,0.08321656032355242,,,,,0.02704358520494488,0.1706719135407332,0.017750055438479864,8012.699468967205,2710.5725482246025,6527.657554119306,1894.5071705946814,8114.183395130929,3.9092448193152234,0.0,0.0,0.0,0.0,0.0,0.0,1.229942447677279,130.9462113363231,103.0120357884842,90.63414747235954,23.96283663628344,1.0956165299020522,0.03965857596517739,0.5655305157136609,0.0,0.0,1.0
p00,young_weak,log_sigma_plus,log_sigma,plus,,0.05,d120,1908,0.08321656032355242,,,,,0.026009971013885556,0.17016806309555696,0.015331747001781436,7600.146900347089,2773.8861704208807,6214.6547817315695,1982.0928835692596,7700.00082237895,3.8864907715561987,0.0,0.0,0.0,0.0,0.0,0.0,1.3466091310164146,130.83401883667838,102.99668996228739,90.67367137549869,24.624203179999846,1.1088789202795852,0.044884127641307406,0.5595782638548,0.0,0.0,1.0
p00,young_weak,log_sigma_minus,log_sigma,minus,,0.05,pre,1908,0.08321656032355242,0.9224235560588901,0.9188956228956229,0.659818618290795,0.9928361935965021,0.02720392829888739,0.09779642239216146,0.04503201577105931,15713.243724384727,792.4256880047714,18207.709486951506,1252.2386772931175,15747.330548206448,4.197206943748385,4887.0,17057.0,3.689131197234498,4.231928110074086,10.677078252031311,15.811388300841896,0.18521733560901962,131.86136547098118,102.97628407953334,90.12051341788471,16.59543915827216,1.0248135970571743,0.010644878922155496,0.5087419998467645,4887.0,17057.0,1.0
p00,young_weak,log_sigma_minus,log_sigma,minus,,0.05,d34,1908,0.08321656032355242,,,,,0.025970991557490716,0.13139528933563216,0.018562330742543487,6503.427708327284,977.3427442992449,7858.499653993491,1462.3707509417331,6533.141199922597,3.815122044640838,0.0,0.0,0.0,0.0,0.0,0.0,0.8063999674003812,131.36093511400009,102.99481801895527,90.4917826003202,20.43373291941446,1.0580635334614692,0.024511746530264656,0.5948542437099991,0.0,0.0,1.0
p00,young_weak,log_sigma_minus,log_sigma,minus,,0.05,d55,1908,0.08321656032355242,,,,,0.024420885188908392,0.1458995555975297,0.00944592803608416,3148.806145890698,726.2040215280564,3873.6132900818466,1071.4371533139367,3168.7276976652006,3.5008849200099483,0.0,0.0,0.0,0.0,0.0,0.0,1.1906054662355112,131.02641593490665,103.01223201439723,90.68521954310278,21.79188476899001,1.0848147141100524,0.03535556720649097,0.5890536269082126,0.0,0.0,1.0
p00,young_weak,log_sigma_minus,log_sigma,minus,,0.05,d80,1908,0.08321656032355242,,,,,0.02533991199013299,0.14634854365660876,0.014794142951042914,5315.815119093338,1305.3241001960168,6527.657554119306,1894.5071705946814,5350.213470686526,3.7283711104869592,0.0,0.0,0.0,0.0,0.0,0.0,1.269120312775674,130.95416045951706,102.99988247017711,90.71894784932496,22.260525723721823,1.0917021235546276,0.03810415508666162,0.5855834716635577,0.0,0.0,1.0
p00,young_weak,log_sigma_minus,log_sigma,minus,,0.05,d120,1908,0.08321656032355242,,,,,0.024349559822374887,0.14637507785708873,0.012866941289880439,5078.535463206325,1400.3954764313735,6214.6547817315695,1982.0928835692596,5112.683458618652,3.7086489051007243,0.0,0.0,0.0,0.0,0.0,0.0,1.3946278971592212,130.83822103703272,102.98263946155669,90.77133340680045,22.975729674432245,1.1035700732102973,0.042799914699631306,0.5799775684412395,0.0,0.0,1.0
p00,young_weak,log_v_fd_check_plus,log_v,plus,fd_check,0.025,pre,1908,0.08321656032355242,0.9899427778741113,0.9914529914529915,0.08704536166734778,0.11314878892733564,0.0012693043478815412,0.010096944784627233,0.005586177942355053,18451.618995802415,1289.2552857398723,18207.709486951506,1252.2386772931175,18511.13841357256,4.2674331281818425,5825.0,20414.0,3.7653704802916486,4.309949384259016,11.224972160321824,16.76305461424021,0.18659288959496814,131.85141048370062,102.97472332123469,90.10999614358654,17.405164228643756,1.024516145690325,0.010518806982174505,0.5161710086700165,5825.0,20414.0,1.0
p00,young_weak,log_v_fd_check_plus,log_v,plus,fd_check,0.025,d34,1908,0.08321656032355242,,,,,0.002395175261701976,0.025299726733422328,0.003999680906455749,8103.6978049496065,1537.2089789398137,7858.499653993491,1462.3707509417331,8157.29305899093,3.911546065055279,0.0,0.0,0.0,0.0,0.0,0.0,0.7929286265207962,131.3510646175419,102.9938944882746,90.45561101707125,21.256035028932395,1.0594490600313589,0.02508007999052871,0.587296253767021,0.0,0.0,1.0
p00,young_weak,log_v_fd_check_plus,log_v,plus,fd_check,0.025,d55,1908,0.08321656032355242,,,,,0.00299431899493651,0.036861606494880315,0.002443231442971039,4044.1721417271256,1138.9831291015034,3873.6132900818466,1071.4371533139367,4080.9745970409,3.610763891416423,0.0,0.0,0.0,0.0,0.0,0.0,1.1960305297958644,131.00014537166228,103.01522108203616,90.65616161809197,22.737054365065333,1.0876045170055866,0.03647100261767593,0.5793080066095005,0.0,0.0,1.0
p00,young_weak,log_v_fd_check_plus,log_v,plus,fd_check,0.025,d80,1908,0.08321656032355242,,,,,0.003966529801407253,0.048857031721467055,0.0054582749698322275,6898.965465710259,2040.6050922251181,6527.657554119306,1894.5071705946814,6963.23779888378,3.842811226854391,0.0,0.0,0.0,0.0,0.0,0.0,1.272383915695899,130.92863659208422,103.00378287028634,90.6863868930808,23.19461255540777,1.0952175126370687,0.039500379593459777,0.5755591227077295,0.0,0.0,1.0
p00,young_weak,log_v_fd_check_plus,log_v,plus,fd_check,0.025,d120,1908,0.08321656032355242,,,,,0.005261719139432358,0.06684019109900134,0.006640169931326045,6687.993912958739,2177.275785200465,6214.6547817315695,1982.0928835692596,6752.86502814929,3.829488069412797,0.0,0.0,0.0,0.0,0.0,0.0,1.3975081848001676,130.81071840523512,102.9874946526214,90.73381334903632,23.90282552280129,1.1084254720101192,0.04470649746595773,0.5695155994829437,0.0,0.0,1.0
